job_id,company_id,posted_at,title,role_family,level,location_type,employment_type,salary_low,salary_high,status
1540,297,2025-07-06 14:59:39,Director of Customer Support,operations,senior,hybrid,full_time,108000,126000,filled
1541,258,2025-07-06 15:06:12,Cloud Infrastructure Engineer,engineering,lead,hybrid,full_time,181000,223000,closed
1542,100,2025-07-07 04:46:22,Clinical Recruiter,operations,mid,remote,full_time,89000,102000,filled
1543,76,2025-07-07 06:40:42,Implementation Consultant,operations,mid,remote,full_time,91000,107000,open
1544,44,2025-07-07 16:46:38,Technical Writer,operations,mid,hybrid,part_time,88000,115000,filled
1545,236,2025-07-07 18:04:34,Partner Success Manager,customer_success,junior,remote,full_time,58000,77000,filled
1546,294,2025-07-07 21:50:45,Implementation Engineer,engineering,junior,onsite,full_time,89000,117000,closed
1547,88,2025-07-07 21:55:22,Demand Generation Manager,operations,senior,remote,full_time,108000,139000,paused
1548,205,2025-07-08 07:25:57,Customer Education Specialist,operations,senior,hybrid,full_time,108000,136000,open
1549,76,2025-07-08 09:05:57,Partner Success Manager,customer_success,mid,onsite,full_time,81000,106000,open
1550,294,2025-07-08 10:27:39,Implementation Consultant,operations,mid,hybrid,full_time,91000,111000,filled
1551,96,2025-07-08 15:27:21,Regional Sales Manager,sales,mid,hybrid,full_time,102000,123000,filled
1552,31,2025-07-08 22:28:57,HR Business Partner,operations,junior,hybrid,full_time,63000,76000,open
1553,282,2025-07-09 01:37:38,Business Intelligence Analyst,data,senior,remote,full_time,165000,199000,closed
1554,303,2025-07-09 09:46:49,Security Engineer,engineering,senior,hybrid,full_time,156000,183000,open
1555,128,2025-07-09 12:26:07,Talent Acquisition Specialist,operations,senior,onsite,full_time,114000,134000,filled
1556,291,2025-07-09 13:36:26,Cloud Infrastructure Engineer,engineering,mid,onsite,contract,132000,145000,filled
1557,79,2025-07-09 19:43:40,Technical Writer,operations,senior,hybrid,full_time,106000,135000,open
1558,87,2025-07-10 00:48:08,Operations Excellence Lead,operations,junior,remote,full_time,67000,75000,closed
1559,172,2025-07-10 04:32:58,Warehouse Systems Analyst,data,mid,onsite,full_time,135000,156000,filled
1560,193,2025-07-10 05:51:13,Technical Writer,operations,lead,hybrid,full_time,135000,160000,filled
1561,124,2025-07-10 12:10:49,Implementation Project Manager,operations,senior,remote,full_time,109000,128000,open
1562,256,2025-07-11 02:57:12,Director of Customer Support,operations,lead,remote,full_time,130000,170000,filled
1563,253,2025-07-11 03:55:09,Business Systems Administrator,operations,lead,remote,full_time,125000,159000,open
1564,39,2025-07-11 09:04:01,Accounting Manager,operations,senior,hybrid,full_time,116000,132000,open
1565,317,2025-07-11 13:07:20,Data Analyst,data,lead,remote,full_time,198000,222000,filled
1566,51,2025-07-11 15:20:04,Data Analyst,data,mid,remote,full_time,131000,168000,filled
1567,169,2025-07-11 18:24:22,Senior Data Scientist,data,junior,remote,full_time,95000,117000,open
1568,136,2025-07-11 22:34:39,Talent Acquisition Specialist,operations,junior,onsite,full_time,61000,77000,filled
1569,145,2025-07-11 22:41:00,Platform Reliability Engineer,engineering,junior,remote,full_time,87000,106000,filled
1570,42,2025-07-12 05:41:38,Demand Generation Manager,operations,junior,remote,full_time,65000,81000,filled
1571,110,2025-07-12 16:00:35,Logistics Operations Manager,operations,mid,hybrid,full_time,89000,115000,filled
1572,10,2025-07-12 20:35:33,Talent Acquisition Specialist,operations,senior,remote,full_time,114000,132000,filled
1573,312,2025-07-12 21:06:56,Implementation Consultant,operations,senior,onsite,full_time,113000,128000,paused
1574,47,2025-07-13 10:10:49,Enterprise Account Executive,operations,senior,onsite,full_time,112000,127000,open
1575,155,2025-07-13 15:53:24,Senior DevOps Engineer,engineering,mid,remote,full_time,130000,142000,filled
1576,70,2025-07-14 06:15:49,Enterprise Account Executive,operations,senior,hybrid,full_time,105000,139000,closed
1577,57,2025-07-14 11:11:32,Mobile Engineer,engineering,mid,remote,full_time,128000,162000,filled
1578,125,2025-07-14 16:31:22,Business Systems Administrator,operations,junior,remote,full_time,66000,83000,open
1579,311,2025-07-14 21:04:59,Senior DevOps Engineer,engineering,mid,remote,full_time,122000,158000,closed
1580,154,2025-07-15 07:35:50,Implementation Project Manager,operations,mid,remote,full_time,86000,103000,filled
1581,308,2025-07-15 08:24:39,Logistics Operations Manager,operations,mid,remote,full_time,86000,115000,closed
1582,265,2025-07-15 18:33:42,Customer Education Specialist,operations,senior,hybrid,full_time,107000,131000,open
1583,140,2025-07-16 13:28:50,Clinical Recruiter,operations,senior,remote,full_time,111000,131000,open
1584,289,2025-07-16 16:28:31,Technical Program Manager,operations,senior,remote,full_time,106000,138000,filled
1585,112,2025-07-16 20:48:06,Enterprise Account Executive,operations,mid,hybrid,full_time,91000,102000,closed
1586,161,2025-07-17 02:41:03,Staff Data Engineer,engineering,senior,hybrid,full_time,149000,197000,closed
1587,218,2025-07-17 07:05:09,People Operations Partner,operations,senior,remote,full_time,105000,143000,filled
1588,189,2025-07-17 08:35:41,Senior Product Designer,product,mid,remote,full_time,115000,148000,paused
1589,266,2025-07-17 21:59:26,Senior Data Scientist,data,senior,remote,full_time,158000,206000,filled
1590,53,2025-07-18 06:06:59,Warehouse Systems Analyst,data,mid,remote,full_time,139000,158000,open
1591,160,2025-07-18 08:56:02,Platform Reliability Engineer,engineering,mid,onsite,contract,123000,144000,filled
1592,213,2025-07-18 14:03:41,Technical Writer,operations,junior,onsite,full_time,62000,81000,filled
1593,106,2025-07-18 17:30:28,Clinical Recruiter,operations,senior,remote,full_time,107000,136000,filled
1594,278,2025-07-18 17:53:04,Technical Support Engineer,engineering,junior,remote,full_time,89000,116000,filled
1595,97,2025-07-19 03:42:39,Talent Acquisition Specialist,operations,mid,hybrid,contract,90000,103000,open
1596,97,2025-07-19 14:03:41,Payroll Specialist,operations,mid,hybrid,full_time,92000,105000,filled
1597,105,2025-07-19 21:03:04,Inventory Planning Manager,operations,lead,remote,full_time,130000,157000,filled
1598,217,2025-07-19 23:01:25,Customer Education Specialist,operations,mid,remote,full_time,90000,111000,closed
1599,38,2025-07-20 03:23:32,Senior Data Scientist,data,mid,hybrid,full_time,132000,166000,open
1600,46,2025-07-20 17:31:34,Technical Writer,operations,mid,hybrid,full_time,93000,115000,open
1601,250,2025-07-21 02:51:19,Revenue Operations Manager,operations,lead,remote,full_time,133000,156000,filled
1602,67,2025-07-21 02:51:57,Technical Support Engineer,engineering,senior,remote,full_time,152000,189000,open
1603,34,2025-07-21 06:36:40,Security Engineer,engineering,lead,remote,contract,190000,211000,filled
1604,85,2025-07-21 08:00:15,Revenue Operations Manager,operations,mid,remote,contract,92000,105000,filled
1605,128,2025-07-21 08:21:41,Demand Generation Manager,operations,junior,hybrid,part_time,64000,77000,closed
1606,11,2025-07-21 08:32:00,Senior Product Designer,product,senior,hybrid,full_time,153000,179000,open
1607,268,2025-07-21 19:19:23,Customer Education Specialist,operations,mid,hybrid,full_time,93000,108000,open
1608,38,2025-07-22 18:49:34,Customer Success Manager,customer_success,senior,remote,full_time,101000,125000,closed
1609,130,2025-07-23 04:31:02,Senior Product Designer,product,lead,remote,full_time,179000,215000,filled
1610,65,2025-07-23 23:42:18,Logistics Operations Manager,operations,mid,onsite,full_time,90000,113000,filled
1611,95,2025-07-24 15:54:32,Senior Product Designer,product,lead,hybrid,full_time,174000,204000,filled
1612,15,2025-07-24 21:21:53,Mobile Engineer,engineering,senior,remote,full_time,156000,185000,paused
1613,304,2025-07-25 04:15:00,Content Marketing Manager,operations,mid,remote,full_time,93000,111000,open
1614,300,2025-07-25 11:11:24,Regional Sales Manager,sales,mid,onsite,full_time,103000,128000,filled
1615,41,2025-07-25 14:04:18,Senior Frontend Engineer,engineering,junior,onsite,full_time,91000,115000,closed
1616,64,2025-07-26 00:44:35,Cloud Infrastructure Engineer,engineering,senior,onsite,full_time,148000,182000,filled
1617,284,2025-07-26 06:51:03,Inventory Planning Manager,operations,junior,hybrid,full_time,64000,78000,closed
1618,133,2025-07-26 23:01:21,Partner Success Manager,customer_success,mid,hybrid,full_time,88000,108000,closed
1619,20,2025-07-27 02:56:32,HR Business Partner,operations,senior,hybrid,full_time,113000,132000,filled
1620,44,2025-07-27 21:39:56,Warehouse Systems Analyst,data,junior,remote,full_time,90000,114000,filled
1621,133,2025-07-27 21:51:00,Senior Accountant,operations,junior,hybrid,contract,67000,83000,closed
1622,179,2025-07-28 00:13:54,Solutions Consultant,operations,senior,hybrid,full_time,115000,127000,open
1623,203,2025-07-28 05:12:27,Senior Data Scientist,data,junior,remote,full_time,95000,119000,filled
1624,50,2025-07-28 19:12:52,Technical Program Manager,operations,mid,onsite,full_time,84000,113000,filled
1625,119,2025-07-28 19:51:05,Procurement Analyst,data,mid,remote,full_time,133000,153000,filled
1626,84,2025-07-28 20:17:10,Senior Data Scientist,data,mid,remote,full_time,125000,165000,open
1627,172,2025-07-29 01:23:59,Partner Success Manager,customer_success,mid,remote,full_time,83000,102000,closed
1628,103,2025-07-29 03:30:30,Compliance Analyst,data,senior,onsite,full_time,166000,208000,filled
1629,66,2025-07-30 03:13:38,Product Manager,product,lead,onsite,full_time,182000,223000,filled
1630,261,2025-07-31 03:21:48,Demand Generation Manager,operations,mid,hybrid,full_time,88000,114000,open
1631,183,2025-07-31 20:14:02,Implementation Consultant,operations,lead,onsite,full_time,137000,151000,filled
1632,152,2025-07-31 20:22:20,Enterprise Account Executive,operations,senior,onsite,full_time,116000,139000,closed
1633,44,2025-07-31 22:20:05,Data Analyst,data,senior,onsite,full_time,155000,210000,filled
1634,23,2025-07-31 22:30:28,Technical Support Engineer,engineering,senior,onsite,full_time,151000,192000,open
1635,255,2025-08-01 16:45:45,Clinical Operations Analyst,operations,senior,remote,contract,113000,136000,filled
1636,310,2025-08-02 00:51:01,Implementation Project Manager,operations,senior,onsite,full_time,114000,126000,paused
1637,187,2025-08-02 05:08:33,Partner Success Manager,customer_success,mid,hybrid,full_time,84000,108000,closed
1638,13,2025-08-02 15:16:15,Compliance Analyst,data,senior,hybrid,full_time,166000,186000,closed
1639,155,2025-08-03 04:13:45,Implementation Engineer,engineering,mid,remote,part_time,127000,149000,open
1640,90,2025-08-03 18:32:25,Content Marketing Manager,operations,junior,hybrid,full_time,66000,82000,open
1641,18,2025-08-04 01:06:49,People Operations Partner,operations,senior,onsite,full_time,113000,142000,paused
1642,46,2025-08-04 03:38:50,Business Systems Administrator,operations,junior,remote,contract,61000,83000,paused
1643,160,2025-08-04 05:07:24,Implementation Consultant,operations,mid,onsite,full_time,86000,108000,open
1644,137,2025-08-04 05:50:45,Cloud Infrastructure Engineer,engineering,junior,remote,full_time,87000,105000,filled
1645,181,2025-08-04 08:27:24,Healthcare Account Manager,operations,mid,remote,full_time,93000,108000,open
1646,222,2025-08-04 11:17:56,Logistics Operations Manager,operations,senior,remote,contract,116000,127000,filled
1647,86,2025-08-04 17:16:31,Technical Program Manager,operations,senior,onsite,full_time,114000,141000,filled
1648,92,2025-08-04 21:22:29,People Operations Partner,operations,mid,hybrid,full_time,85000,109000,closed
1649,217,2025-08-05 05:26:37,Logistics Operations Manager,operations,junior,remote,full_time,65000,77000,filled
1650,64,2025-08-05 11:16:51,Procurement Analyst,data,mid,hybrid,full_time,127000,151000,filled
1651,25,2025-08-05 16:54:35,Machine Learning Engineer,engineering,mid,remote,full_time,124000,151000,open
1652,274,2025-08-06 01:26:02,Supply Chain Coordinator,operations,senior,hybrid,full_time,108000,141000,paused
1653,67,2025-08-06 01:45:45,Senior Product Designer,product,senior,onsite,full_time,151000,182000,open
1654,39,2025-08-06 12:50:12,Healthcare Account Manager,operations,mid,hybrid,contract,86000,102000,open
1655,237,2025-08-06 19:55:17,Solutions Consultant,operations,mid,onsite,full_time,91000,103000,paused
1656,171,2025-08-06 20:46:37,Technical Support Engineer,engineering,lead,hybrid,full_time,196000,222000,closed
1657,48,2025-08-06 21:10:09,Business Systems Administrator,operations,senior,onsite,full_time,113000,127000,closed
1658,273,2025-08-07 00:03:04,Senior DevOps Engineer,engineering,mid,remote,full_time,120000,161000,open
1659,79,2025-08-07 03:10:32,Operations Excellence Lead,operations,mid,remote,part_time,93000,111000,open
1660,217,2025-08-07 06:23:16,Machine Learning Engineer,engineering,junior,remote,full_time,92000,104000,open
1661,209,2025-08-07 07:00:14,Senior DevOps Engineer,engineering,lead,hybrid,full_time,185000,235000,closed
1662,266,2025-08-07 08:24:24,Customer Education Specialist,operations,mid,hybrid,full_time,91000,106000,filled
1663,234,2025-08-07 11:47:05,Risk Operations Analyst,operations,mid,hybrid,full_time,93000,105000,closed
1664,225,2025-08-08 00:26:23,Logistics Operations Manager,operations,lead,remote,full_time,132000,162000,filled
1665,17,2025-08-09 11:38:26,Clinical Recruiter,operations,senior,remote,full_time,111000,125000,filled
1666,301,2025-08-09 14:20:01,FP&A Analyst,data,junior,hybrid,full_time,95000,115000,closed
1667,41,2025-08-09 14:39:16,QA Automation Engineer,engineering,junior,onsite,full_time,86000,115000,paused
1668,82,2025-08-09 16:34:28,Senior Accountant,operations,junior,remote,full_time,66000,82000,filled
1669,143,2025-08-10 01:49:14,Cloud Infrastructure Engineer,engineering,senior,remote,full_time,149000,185000,filled
1670,93,2025-08-10 07:01:35,Payroll Specialist,operations,junior,remote,full_time,63000,79000,filled
1671,190,2025-08-10 07:41:18,Staff Data Engineer,engineering,lead,hybrid,full_time,184000,217000,open
1672,17,2025-08-10 19:46:54,Senior Accountant,operations,lead,remote,full_time,129000,162000,open
1673,146,2025-08-11 00:34:31,Customer Education Specialist,operations,senior,remote,full_time,109000,130000,filled
1674,112,2025-08-11 18:36:31,Implementation Project Manager,operations,senior,hybrid,full_time,112000,136000,filled
1675,208,2025-08-11 20:09:44,Platform Reliability Engineer,engineering,mid,remote,full_time,123000,146000,filled
1676,167,2025-08-12 02:30:56,Growth Product Manager,product,junior,remote,full_time,81000,109000,filled
1677,242,2025-08-12 18:45:05,FP&A Analyst,data,senior,remote,full_time,170000,209000,open
1678,53,2025-08-12 20:38:26,Accounting Manager,operations,junior,onsite,full_time,68000,76000,closed
1679,304,2025-08-12 22:00:52,Payroll Specialist,operations,junior,remote,full_time,64000,81000,paused
1680,126,2025-08-13 00:31:28,Accounting Manager,operations,mid,remote,full_time,87000,102000,open
1681,112,2025-08-13 09:12:28,Regional Sales Manager,sales,junior,remote,full_time,70000,92000,filled
1682,176,2025-08-13 11:13:40,Healthcare Account Manager,operations,mid,hybrid,full_time,85000,105000,paused
1683,53,2025-08-13 22:41:41,Technical Writer,operations,senior,onsite,full_time,109000,128000,open
1684,261,2025-08-14 09:19:51,Customer Success Manager,customer_success,senior,remote,contract,110000,131000,open
1685,85,2025-08-15 12:44:29,Lifecycle Marketing Manager,operations,senior,remote,full_time,113000,134000,filled
1686,297,2025-08-15 12:47:08,QA Automation Engineer,engineering,senior,remote,full_time,153000,190000,filled
1687,48,2025-08-15 14:39:03,Solutions Architect,operations,mid,hybrid,full_time,94000,109000,filled
1688,277,2025-08-15 15:37:18,Technical Support Engineer,engineering,senior,onsite,full_time,155000,178000,open
1689,127,2025-08-16 01:45:59,Senior DevOps Engineer,engineering,senior,hybrid,full_time,152000,178000,open
1690,195,2025-08-16 01:57:57,Procurement Analyst,data,mid,remote,full_time,131000,162000,closed
1691,280,2025-08-16 03:47:53,Technical Program Manager,operations,lead,onsite,full_time,128000,163000,closed
1692,42,2025-08-16 11:13:16,Revenue Operations Manager,operations,mid,hybrid,full_time,93000,102000,open
1693,112,2025-08-16 17:06:39,QA Automation Engineer,engineering,junior,remote,full_time,89000,108000,filled
1694,304,2025-08-16 23:20:07,Technical Writer,operations,mid,remote,full_time,91000,110000,open
1695,48,2025-08-17 08:22:57,Senior Backend Engineer,engineering,mid,remote,full_time,124000,156000,filled
1696,33,2025-08-17 12:39:32,Data Analyst,data,mid,onsite,full_time,138000,167000,filled
1697,168,2025-08-18 12:41:05,Senior Accountant,operations,senior,hybrid,full_time,112000,133000,filled
1698,8,2025-08-19 02:47:06,Operations Excellence Lead,operations,lead,hybrid,contract,132000,161000,filled
1699,318,2025-08-19 14:51:42,Platform Reliability Engineer,engineering,mid,onsite,full_time,121000,154000,open
1700,290,2025-08-19 19:54:47,Accounting Manager,operations,senior,remote,full_time,115000,131000,filled
1701,61,2025-08-19 21:12:38,Senior DevOps Engineer,engineering,mid,remote,part_time,126000,143000,closed
1702,56,2025-08-19 23:43:15,Customer Success Manager,customer_success,senior,remote,full_time,102000,119000,open
1703,249,2025-08-20 03:33:16,Solutions Consultant,operations,mid,onsite,full_time,93000,113000,filled
1704,167,2025-08-20 11:36:43,Clinical Recruiter,operations,junior,hybrid,full_time,61000,75000,open
1705,264,2025-08-20 20:22:31,Senior DevOps Engineer,engineering,senior,remote,contract,153000,192000,open
1706,310,2025-08-21 03:59:20,Procurement Analyst,data,senior,remote,full_time,164000,201000,filled
1707,129,2025-08-21 04:50:34,Risk Operations Analyst,operations,senior,hybrid,full_time,109000,132000,closed
1708,82,2025-08-21 11:04:20,Business Systems Administrator,operations,senior,hybrid,full_time,110000,140000,open
1709,199,2025-08-21 19:15:57,Operations Excellence Lead,operations,senior,hybrid,full_time,108000,138000,open
1710,204,2025-08-22 21:11:06,Healthcare Account Manager,operations,mid,remote,full_time,86000,101000,open
1711,139,2025-08-23 03:01:56,Data Analyst,data,junior,onsite,full_time,90000,120000,filled
1712,96,2025-08-23 09:17:32,Procurement Analyst,data,junior,onsite,contract,91000,115000,filled
1713,84,2025-08-23 19:39:56,Logistics Operations Manager,operations,junior,hybrid,full_time,67000,76000,open
1714,167,2025-08-23 20:56:38,Senior Data Scientist,data,mid,hybrid,full_time,133000,165000,filled
1715,137,2025-08-24 06:37:05,Business Systems Administrator,operations,mid,onsite,full_time,89000,111000,paused
1716,147,2025-08-24 07:03:17,Partner Success Manager,customer_success,mid,onsite,full_time,84000,100000,filled
1717,31,2025-08-24 09:24:13,Business Intelligence Analyst,data,senior,hybrid,full_time,167000,212000,filled
1718,282,2025-08-24 09:40:03,Demand Generation Manager,operations,mid,hybrid,full_time,86000,110000,filled
1719,227,2025-08-24 10:12:48,Healthcare Account Manager,operations,senior,remote,full_time,108000,136000,filled
1720,295,2025-08-24 11:54:09,Inventory Planning Manager,operations,senior,onsite,full_time,112000,126000,paused
1721,266,2025-08-24 18:06:26,Business Systems Administrator,operations,mid,hybrid,full_time,89000,105000,open
1722,199,2025-08-25 03:17:23,Inventory Planning Manager,operations,mid,remote,full_time,92000,108000,open
1723,99,2025-08-25 05:19:16,Customer Education Specialist,operations,senior,remote,contract,115000,137000,open
1724,210,2025-08-25 13:31:52,Compliance Analyst,data,senior,onsite,full_time,169000,199000,filled
1725,182,2025-08-25 14:25:43,Director of Customer Support,operations,mid,onsite,contract,86000,112000,open
1726,296,2025-08-25 16:02:17,Content Marketing Manager,operations,mid,onsite,full_time,85000,105000,filled
1727,75,2025-08-25 23:08:25,QA Automation Engineer,engineering,senior,hybrid,full_time,150000,194000,open
1728,9,2025-08-26 11:40:39,Healthcare Account Manager,operations,senior,onsite,full_time,114000,140000,filled
1729,41,2025-08-26 16:07:52,Partner Success Manager,customer_success,mid,onsite,full_time,88000,106000,open
1730,57,2025-08-27 06:49:40,Solutions Consultant,operations,mid,remote,full_time,93000,112000,filled
1731,213,2025-08-27 13:37:04,Content Marketing Manager,operations,lead,remote,full_time,129000,169000,closed
1732,47,2025-08-27 16:20:38,Senior Accountant,operations,junior,onsite,contract,67000,74000,filled
1733,43,2025-08-27 19:29:11,Revenue Operations Manager,operations,senior,remote,full_time,111000,138000,filled
1734,128,2025-08-28 21:10:19,Lifecycle Marketing Manager,operations,mid,hybrid,full_time,92000,115000,closed
1735,251,2025-08-29 10:18:57,Accounting Manager,operations,senior,hybrid,full_time,111000,136000,filled
1736,136,2025-08-29 13:21:28,Data Analyst,data,mid,hybrid,contract,127000,154000,filled
1737,87,2025-08-30 00:50:59,Cloud Infrastructure Engineer,engineering,junior,remote,full_time,86000,117000,filled
1738,92,2025-08-30 08:01:04,Warehouse Systems Analyst,data,lead,hybrid,full_time,205000,227000,filled
1739,262,2025-08-30 12:48:49,QA Automation Engineer,engineering,mid,remote,full_time,125000,149000,filled
1740,139,2025-08-31 07:23:23,Lifecycle Marketing Manager,operations,lead,onsite,full_time,130000,153000,filled
1741,118,2025-09-03 01:52:45,Demand Generation Manager,operations,mid,remote,full_time,88000,108000,filled
1742,248,2025-09-03 09:51:30,Product Manager,product,senior,hybrid,contract,144000,175000,paused
1743,119,2025-09-03 15:22:46,Talent Acquisition Specialist,operations,lead,onsite,full_time,138000,160000,filled
1744,115,2025-09-04 19:04:33,Logistics Operations Manager,operations,senior,remote,full_time,105000,142000,open
1745,241,2025-09-05 14:03:51,Content Marketing Manager,operations,mid,remote,full_time,85000,108000,open
1746,105,2025-09-05 14:51:01,Partner Success Manager,customer_success,senior,onsite,full_time,108000,128000,filled
1747,164,2025-09-05 21:54:58,Implementation Consultant,operations,senior,remote,full_time,111000,141000,filled
1748,213,2025-09-06 08:41:06,Risk Operations Analyst,operations,lead,remote,full_time,127000,167000,filled
1749,65,2025-09-06 10:17:53,Technical Support Engineer,engineering,mid,hybrid,full_time,119000,147000,paused
1750,42,2025-09-06 11:36:49,Operations Excellence Lead,operations,mid,onsite,full_time,86000,101000,filled
1751,273,2025-09-07 08:28:04,Lifecycle Marketing Manager,operations,mid,hybrid,full_time,87000,110000,closed
1752,96,2025-09-07 09:26:50,Senior Frontend Engineer,engineering,senior,remote,full_time,147000,198000,filled
1753,109,2025-09-07 15:04:39,Security Engineer,engineering,lead,onsite,full_time,180000,227000,open
1754,189,2025-09-08 09:04:20,Implementation Consultant,operations,junior,hybrid,full_time,66000,75000,filled
1755,33,2025-09-08 21:22:03,FP&A Analyst,data,senior,hybrid,contract,170000,205000,filled
1756,15,2025-09-10 18:06:23,Compliance Analyst,data,lead,hybrid,full_time,204000,243000,open
1757,134,2025-09-10 19:43:00,Solutions Consultant,operations,junior,remote,full_time,63000,79000,filled
1758,310,2025-09-10 20:22:21,Senior Product Designer,product,junior,remote,part_time,83000,108000,filled
1759,184,2025-09-11 06:48:13,Platform Reliability Engineer,engineering,senior,hybrid,full_time,164000,196000,open
1760,186,2025-09-12 17:12:03,Logistics Operations Manager,operations,senior,remote,full_time,114000,137000,filled
1761,196,2025-09-13 09:35:30,Talent Acquisition Specialist,operations,junior,hybrid,full_time,64000,80000,filled
1762,276,2025-09-13 10:22:31,Business Intelligence Analyst,data,senior,remote,full_time,159000,203000,filled
1763,268,2025-09-14 07:29:37,Sales Development Representative,sales,senior,remote,full_time,124000,154000,open
1764,8,2025-09-14 13:41:14,Cloud Infrastructure Engineer,engineering,lead,remote,full_time,186000,225000,closed
1765,174,2025-09-15 09:04:28,Logistics Operations Manager,operations,lead,hybrid,contract,133000,165000,filled
1766,175,2025-09-15 12:30:52,Pricing Analyst,data,senior,hybrid,full_time,155000,202000,open
1767,72,2025-09-15 15:17:46,Lifecycle Marketing Manager,operations,senior,remote,full_time,116000,134000,closed
1768,313,2025-09-16 01:28:51,Risk Operations Analyst,operations,mid,remote,full_time,90000,103000,paused
1769,84,2025-09-16 06:35:07,Machine Learning Engineer,engineering,senior,remote,full_time,157000,194000,filled
1770,267,2025-09-16 21:09:53,Director of Customer Support,operations,junior,onsite,contract,62000,80000,filled
1771,33,2025-09-17 02:56:39,Clinical Recruiter,operations,senior,remote,full_time,114000,131000,paused
1772,193,2025-09-17 03:11:36,Machine Learning Engineer,engineering,mid,onsite,full_time,129000,150000,open
1773,236,2025-09-17 17:06:30,Risk Operations Analyst,operations,senior,remote,full_time,106000,130000,open
1774,162,2025-09-18 12:20:52,Demand Generation Manager,operations,junior,remote,full_time,65000,83000,filled
1775,34,2025-09-18 16:53:46,HR Business Partner,operations,mid,hybrid,full_time,91000,114000,closed
1776,40,2025-09-18 16:54:17,Accounting Manager,operations,mid,hybrid,full_time,92000,109000,open
1777,194,2025-09-18 18:37:37,Solutions Consultant,operations,senior,remote,full_time,107000,132000,filled
1778,277,2025-09-19 02:30:31,Senior Product Designer,product,senior,onsite,full_time,152000,182000,open
1779,192,2025-09-19 14:02:53,Talent Acquisition Specialist,operations,junior,remote,full_time,64000,78000,filled
1780,33,2025-09-19 17:00:49,Platform Reliability Engineer,engineering,senior,remote,full_time,149000,201000,filled
1781,252,2025-09-19 20:22:21,Solutions Architect,operations,senior,remote,full_time,106000,126000,filled
1782,147,2025-09-19 20:23:14,Business Intelligence Analyst,data,mid,hybrid,full_time,128000,150000,closed
1783,24,2025-09-19 20:33:50,Talent Acquisition Specialist,operations,senior,onsite,full_time,108000,136000,open
1784,118,2025-09-19 20:55:27,Product Manager,product,mid,remote,full_time,117000,137000,filled
1785,65,2025-09-20 01:19:20,Director of Customer Support,operations,mid,onsite,full_time,92000,110000,filled
1786,316,2025-09-20 10:23:21,Security Engineer,engineering,senior,hybrid,contract,150000,196000,filled
1787,292,2025-09-20 18:19:22,Clinical Recruiter,operations,junior,onsite,full_time,68000,74000,open
1788,34,2025-09-21 00:14:16,Director of Customer Support,operations,lead,onsite,full_time,127000,159000,filled
1789,184,2025-09-21 05:46:24,Senior Product Designer,product,lead,onsite,full_time,176000,216000,closed
1790,3,2025-09-21 17:42:39,Customer Success Manager,customer_success,senior,hybrid,full_time,110000,133000,open
1791,147,2025-09-22 00:01:29,Healthcare Account Manager,operations,senior,remote,full_time,115000,134000,open
1792,50,2025-09-22 01:25:19,Accounting Manager,operations,senior,hybrid,contract,112000,129000,open
1793,240,2025-09-22 13:51:55,Solutions Architect,operations,lead,hybrid,full_time,135000,162000,closed
1794,24,2025-09-22 14:12:06,HR Business Partner,operations,mid,hybrid,full_time,86000,108000,closed
1795,289,2025-09-22 20:41:16,Mobile Engineer,engineering,junior,hybrid,full_time,86000,114000,filled
1796,74,2025-09-23 06:41:04,Risk Operations Analyst,operations,senior,remote,full_time,110000,135000,filled
1797,85,2025-09-23 16:49:25,FP&A Analyst,data,mid,onsite,full_time,126000,155000,closed
1798,284,2025-09-23 17:49:43,Solutions Consultant,operations,mid,remote,contract,88000,112000,open
1799,289,2025-09-24 09:07:06,Warehouse Systems Analyst,data,junior,onsite,full_time,92000,116000,filled
1800,31,2025-09-24 11:56:43,Implementation Project Manager,operations,senior,remote,full_time,116000,128000,open
1801,35,2025-09-25 03:40:14,Implementation Project Manager,operations,mid,remote,contract,93000,109000,open
1802,274,2025-09-25 18:51:23,Clinical Recruiter,operations,mid,onsite,full_time,92000,115000,filled
1803,313,2025-09-26 06:44:01,Platform Reliability Engineer,engineering,junior,onsite,full_time,93000,113000,filled
1804,157,2025-09-26 09:06:49,Solutions Architect,operations,mid,hybrid,contract,86000,105000,filled
1805,53,2025-09-26 15:15:20,Sales Development Representative,sales,lead,onsite,full_time,143000,188000,closed
1806,49,2025-09-26 15:18:20,Demand Generation Manager,operations,mid,remote,full_time,91000,105000,closed
1807,86,2025-09-27 09:36:03,Machine Learning Engineer,engineering,senior,onsite,full_time,158000,190000,closed
1808,220,2025-09-27 13:01:27,Machine Learning Engineer,engineering,senior,remote,contract,153000,190000,filled
1809,31,2025-09-27 14:35:54,Technical Support Engineer,engineering,mid,hybrid,full_time,125000,147000,closed
1810,206,2025-09-29 00:07:54,Data Analyst,data,senior,hybrid,full_time,163000,195000,closed
1811,258,2025-09-29 03:42:31,Sales Development Representative,sales,senior,remote,full_time,123000,163000,open
1812,46,2025-09-29 10:59:41,Talent Acquisition Specialist,operations,senior,hybrid,contract,108000,130000,paused
1813,315,2025-09-29 22:26:36,Senior DevOps Engineer,engineering,junior,hybrid,full_time,90000,114000,open
1814,316,2025-09-30 15:30:28,Solutions Architect,operations,junior,remote,full_time,65000,80000,open
