application_id,job_id,candidate_id,applied_at,source,stage,score
13329,731,4694,2024-10-06 15:56:29,job_board,interview,0.545
13330,929,8708,2024-12-28 15:59:39,recruiter,applied,0.723
13331,969,7892,2024-12-14 13:24:28,recruiter,applied,0.876
13332,1755,8735,2025-10-03 21:22:03,job_board,screened,0.452
13333,677,6647,2024-08-19 07:38:24,referral,interview,0.394
13334,1738,1148,2025-09-05 08:01:04,outbound,interview,0.618
13335,1699,6986,2025-09-02 14:51:42,linkedin,screened,0.666
13336,1285,3462,2025-05-07 22:08:51,linkedin,interview,0.368
13337,618,2854,2024-08-13 14:22:21,outbound,offer,0.577
13338,198,4775,2024-02-28 10:16:36,linkedin,applied,0.44
13339,477,3584,2024-07-02 18:10:12,job_board,screened,0.964
13340,1214,5676,2025-04-11 04:02:24,referral,applied,0.738
13341,429,8877,2024-06-10 13:23:21,linkedin,applied,0.753
13342,1804,2882,2025-10-15 09:06:49,outbound,applied,0.357
13343,803,2406,2024-10-14 02:58:05,linkedin,screened,0.387
13344,565,8733,2024-07-17 13:13:46,job_board,applied,0.564
13345,1246,777,2025-04-23 15:10:05,referral,applied,0.438
13346,312,7583,2024-04-08 18:37:41,job_board,applied,0.407
13347,1664,3502,2025-08-23 00:26:23,outbound,interview,0.543
13348,1100,8670,2025-01-30 09:53:36,referral,applied,0.947
13349,1850,6906,2025-11-17 12:21:32,recruiter,applied,0.938
13350,1710,1285,2025-09-09 21:11:06,referral,applied,0.711
13351,161,4713,2024-03-17 01:44:41,job_board,interview,0.655
13352,1797,2382,2025-09-29 16:49:25,referral,applied,0.582
13353,95,394,2024-01-27 04:53:18,linkedin,applied,0.972
13354,1587,5535,2025-08-05 07:05:09,referral,screened,0.489
13355,726,5983,2024-08-26 06:32:21,job_board,applied,0.558
13356,689,7344,2024-09-10 14:54:07,job_board,interview,0.754
13357,1621,6621,2025-09-09 21:51:00,recruiter,offer,0.814
13358,550,5479,2024-08-07 13:20:19,outbound,applied,0.356
13359,1815,5425,2025-10-16 16:28:14,job_board,interview,0.497
13360,81,5524,2024-01-31 00:23:25,job_board,applied,0.45
13361,337,1543,2024-05-06 21:06:57,referral,applied,0.408
13362,716,5749,2024-08-29 03:46:32,outbound,screened,0.823
13363,572,1720,2024-07-06 17:36:15,job_board,applied,0.748
13364,1742,5202,2025-09-24 09:51:30,job_board,interview,0.773
13365,1804,3667,2025-10-30 09:06:49,referral,screened,0.505
13366,842,7617,2024-11-17 19:41:39,job_board,applied,0.977
13367,1152,3224,2025-02-24 05:32:12,referral,applied,0.947
13368,678,65,2024-08-11 22:18:51,linkedin,applied,0.622
13369,816,917,2024-10-25 22:23:14,referral,screened,0.452
13370,674,1844,2024-09-10 22:01:38,job_board,interview,0.504
13371,488,7735,2024-06-06 17:37:54,referral,screened,0.687
13372,1389,6821,2025-05-21 16:02:29,job_board,screened,0.812
13373,226,8322,2024-03-02 05:06:20,linkedin,applied,0.398
13374,581,6601,2024-07-31 18:25:32,referral,applied,0.887
13375,217,1295,2024-04-02 05:58:05,job_board,screened,0.493
13376,904,423,2024-12-02 02:49:50,referral,screened,0.889
13377,1349,5062,2025-05-15 01:11:58,job_board,interview,0.704
13378,1036,4807,2025-01-16 20:35:28,job_board,applied,0.685
13379,1441,3869,2025-06-28 09:40:49,job_board,applied,0.475
13380,1150,5313,2025-03-17 01:37:53,referral,applied,0.725
13381,732,3682,2024-09-03 17:20:24,referral,interview,0.657
13382,1824,2118,2025-11-04 09:16:35,job_board,applied,0.722
13383,1213,5223,2025-03-12 00:29:28,linkedin,applied,0.936
13384,77,3562,2024-03-01 21:13:42,job_board,applied,0.476
13385,313,4095,2024-05-04 19:09:30,linkedin,offer,0.837
13386,1344,7443,2025-05-24 13:17:22,job_board,screened,0.725
13387,42,4064,2024-02-07 04:11:11,referral,applied,0.971
13388,345,8456,2024-04-26 16:05:09,job_board,applied,0.532
13389,200,1293,2024-03-21 12:46:57,outbound,applied,0.906
13390,1620,5855,2025-08-23 21:39:56,job_board,screened,0.481
13391,212,6396,2024-03-03 20:01:01,outbound,applied,0.772
13392,403,869,2024-05-24 07:36:28,job_board,screened,0.773
13393,1970,5220,2026-01-07 12:48:29,outbound,applied,0.642
13394,241,6461,2024-04-12 14:03:59,referral,interview,0.607
13395,473,505,2024-07-01 03:48:12,linkedin,applied,0.958
13396,1628,7395,2025-09-05 03:30:30,linkedin,applied,0.81
13397,269,3379,2024-03-20 16:12:16,job_board,applied,0.829
13398,460,5795,2024-06-19 04:23:51,job_board,applied,0.837
13399,1591,1961,2025-07-31 08:56:02,job_board,interview,0.534
13400,1,1265,2024-01-11 08:36:25,job_board,applied,0.457
13401,734,3510,2024-08-28 03:11:28,referral,screened,0.456
13402,514,1368,2024-07-09 15:24:48,outbound,applied,0.733
13403,413,1070,2024-06-15 23:23:46,referral,applied,0.634
13404,785,5146,2024-10-14 06:14:39,job_board,applied,0.558
13405,441,5495,2024-06-25 02:03:08,referral,interview,0.453
13406,1549,8330,2025-08-07 09:05:57,linkedin,applied,0.502
13407,279,5234,2024-03-20 09:40:23,linkedin,screened,0.543
13408,799,4929,2024-10-24 19:52:09,referral,applied,0.752
13409,160,5335,2024-03-16 07:00:10,job_board,applied,0.749
13410,212,8932,2024-03-30 20:01:01,job_board,interview,0.797
13411,1361,3295,2025-05-19 00:48:33,job_board,interview,0.82
13412,904,6176,2024-12-01 02:49:50,outbound,offer,0.806
13413,880,6499,2024-12-07 14:58:50,job_board,applied,0.388
13414,543,1566,2024-08-06 21:51:20,job_board,applied,0.753
13415,297,7584,2024-04-15 03:58:52,job_board,applied,0.916
13416,1755,3787,2025-10-11 21:22:03,job_board,applied,0.974
13417,1585,3748,2025-07-25 20:48:06,linkedin,applied,0.366
13418,925,2016,2024-12-18 20:02:45,job_board,applied,0.609
13419,39,3898,2024-02-18 12:09:41,job_board,applied,0.514
13420,1797,5228,2025-11-02 16:49:25,referral,applied,0.475
13421,862,8087,2024-11-28 11:21:12,linkedin,applied,0.775
13422,379,2838,2024-04-27 05:57:28,recruiter,screened,0.597
13423,255,5447,2024-03-30 06:45:03,job_board,screened,0.859
13424,1993,7850,2026-01-22 16:46:12,job_board,applied,0.777
13425,56,4588,2024-02-01 09:27:07,linkedin,applied,0.566
13426,743,1796,2024-08-30 05:18:03,referral,applied,0.451
13427,1102,6635,2025-03-01 11:18:25,job_board,applied,0.412
13428,588,5131,2024-08-14 13:38:18,outbound,screened,0.562
13429,311,2792,2024-03-30 03:02:44,recruiter,applied,0.607
13430,1289,7756,2025-04-12 21:35:57,job_board,applied,0.408
13431,138,295,2024-03-11 03:43:50,referral,applied,0.655
13432,1950,8731,2025-12-14 14:54:53,referral,screened,0.858
13433,958,6318,2025-01-12 14:20:53,referral,interview,0.525
13434,1471,6155,2025-06-07 04:42:48,referral,applied,0.399
13435,1688,5815,2025-08-28 15:37:18,recruiter,applied,0.925
13436,1580,8892,2025-08-23 07:35:50,job_board,applied,0.547
13437,972,3857,2024-12-14 17:23:16,linkedin,offer,0.56
13438,154,8875,2024-03-01 07:31:51,outbound,applied,0.412
13439,160,413,2024-02-08 07:00:10,linkedin,applied,0.734
13440,712,8363,2024-08-29 13:28:57,linkedin,applied,0.796
13441,609,8461,2024-08-30 16:48:41,outbound,applied,0.513
13442,1774,2439,2025-10-08 12:20:52,job_board,applied,0.583
13443,893,6577,2024-12-05 17:16:59,referral,applied,0.952
13444,1995,3496,2026-02-06 20:12:28,job_board,applied,0.709
13445,563,3470,2024-07-17 00:12:02,job_board,interview,0.856
13446,1934,4724,2025-12-26 15:32:57,job_board,interview,0.575
13447,676,1810,2024-09-16 15:42:44,linkedin,applied,0.553
13448,1999,2081,2026-01-19 03:52:44,recruiter,applied,0.442
13449,1001,4999,2025-02-06 17:34:29,linkedin,interview,0.489
13450,38,8930,2024-01-14 01:54:00,job_board,applied,0.65
13451,1885,192,2025-12-11 03:12:22,job_board,applied,0.521
13452,412,4149,2024-05-20 12:39:45,job_board,screened,0.543
13453,1610,4115,2025-08-14 23:42:18,linkedin,interview,0.708
13454,1640,6734,2025-08-12 18:32:25,job_board,applied,0.821
13455,409,8896,2024-06-07 11:53:25,referral,interview,0.979
13456,1138,5038,2025-02-18 01:22:41,referral,applied,0.397
13457,1571,6653,2025-07-13 16:00:35,job_board,applied,0.595
13458,1893,1231,2025-11-08 13:57:17,referral,applied,0.578
13459,790,8865,2024-09-25 23:39:15,job_board,applied,0.514
13460,821,8563,2024-10-30 04:07:43,job_board,applied,0.423
13461,1632,3565,2025-08-28 20:22:20,job_board,applied,0.492
13462,983,6463,2024-12-25 03:14:09,referral,screened,0.539
13463,1235,785,2025-03-08 21:54:42,linkedin,applied,0.676
13464,232,5248,2024-03-08 17:25:19,job_board,applied,0.37
13465,1358,8686,2025-04-25 12:44:10,referral,interview,0.666
13466,668,1398,2024-08-19 17:30:58,job_board,interview,0.946
13467,725,7788,2024-08-29 01:21:18,job_board,applied,0.849
13468,1802,8795,2025-10-04 18:51:23,referral,applied,0.757
13469,1427,5063,2025-06-06 16:40:19,job_board,applied,0.667
13470,1115,7061,2025-02-11 01:02:26,outbound,screened,0.621
13471,1132,2069,2025-02-24 20:00:37,linkedin,applied,0.525
13472,1712,4013,2025-09-01 09:17:32,job_board,screened,0.729
13473,1238,6649,2025-04-16 08:07:50,outbound,screened,0.65
13474,419,3868,2024-05-08 10:35:57,job_board,screened,0.848
13475,1095,174,2025-02-11 12:55:40,referral,applied,0.548
13476,1252,7382,2025-03-22 06:41:19,referral,offer,0.504
13477,112,8230,2024-02-19 09:23:18,linkedin,screened,0.83
13478,267,5299,2024-04-02 15:54:34,outbound,applied,0.695
13479,949,6275,2025-01-08 05:13:54,job_board,interview,0.835
13480,1151,1386,2025-03-13 01:55:55,linkedin,applied,0.866
13481,103,1583,2024-03-01 17:24:04,linkedin,screened,0.713
13482,908,8264,2024-11-30 16:16:33,referral,interview,0.663
13483,338,1481,2024-04-20 23:17:27,referral,applied,0.961
13484,1334,8439,2025-05-15 01:58:55,outbound,screened,0.882
13485,952,522,2025-01-05 02:31:43,job_board,applied,0.784
13486,188,4263,2024-02-24 05:30:10,referral,applied,0.708
13487,813,6935,2024-11-07 02:15:37,outbound,interview,0.441
13488,1862,855,2025-11-09 13:33:11,job_board,applied,0.356
13489,96,1151,2024-02-29 05:12:38,job_board,screened,0.831
13490,810,6651,2024-09-29 16:04:45,job_board,applied,0.46
13491,275,4681,2024-03-29 15:13:58,job_board,interview,0.7
13492,1805,7235,2025-10-12 15:15:20,linkedin,applied,0.733
13493,931,3224,2024-12-25 10:31:45,linkedin,applied,0.778
13494,1254,6676,2025-03-26 15:04:07,referral,applied,0.677
13495,1936,4942,2025-12-30 05:57:29,job_board,applied,0.85
13496,101,590,2024-03-01 22:24:00,job_board,applied,0.596
13497,973,6254,2024-12-24 22:26:59,job_board,interview,0.406
13498,135,8280,2024-03-17 13:04:51,job_board,interview,0.898
13499,1546,1890,2025-08-06 21:50:45,outbound,interview,0.417
13500,1174,7166,2025-03-09 01:55:31,recruiter,applied,0.7
13501,887,1805,2024-11-01 16:55:06,job_board,applied,0.374
13502,583,8325,2024-08-01 03:43:48,job_board,interview,0.736
13503,384,3039,2024-05-04 00:26:43,job_board,interview,0.558
13504,1828,5820,2025-10-22 13:08:49,referral,interview,0.751
13505,43,8417,2024-01-13 07:04:40,job_board,applied,0.624
13506,258,5012,2024-04-13 13:55:21,linkedin,screened,0.938
13507,751,3997,2024-09-07 07:48:49,referral,applied,0.509
13508,784,4410,2024-10-09 04:55:14,linkedin,applied,0.537
13509,1839,2313,2025-10-13 03:14:55,recruiter,applied,0.58
13510,623,405,2024-08-05 08:16:20,outbound,applied,0.398
13511,650,4676,2024-09-10 05:26:11,linkedin,interview,0.894
13512,469,7105,2024-06-03 14:16:53,outbound,interview,0.41
13513,738,1624,2024-09-05 08:08:06,job_board,applied,0.477
13514,539,8301,2024-08-02 15:22:44,job_board,applied,0.43
13515,1386,6887,2025-05-05 14:57:14,recruiter,applied,0.431
13516,1597,5932,2025-08-31 21:03:04,job_board,applied,0.602
13517,1474,2874,2025-07-09 23:43:26,referral,screened,0.461
13518,1608,6459,2025-08-08 18:49:34,job_board,applied,0.906
13519,1217,8844,2025-03-28 19:01:24,job_board,applied,0.938
13520,1376,2583,2025-05-25 13:35:39,job_board,interview,0.463
13521,677,5670,2024-09-05 07:38:24,referral,interview,0.487
13522,1993,3793,2026-01-05 16:46:12,linkedin,interview,0.541
13523,1891,5505,2025-12-12 17:53:16,job_board,applied,0.691
13524,116,2277,2024-02-17 23:40:10,job_board,applied,0.656
13525,706,2615,2024-09-17 00:25:53,linkedin,applied,0.589
13526,1387,7889,2025-06-04 00:10:39,outbound,offer,0.519
13527,585,1606,2024-08-09 23:51:23,job_board,screened,0.887
13528,1026,7548,2025-01-29 04:39:54,linkedin,offer,0.657
13529,1687,700,2025-09-04 14:39:03,job_board,applied,0.425
13530,1771,8087,2025-10-12 02:56:39,referral,screened,0.831
13531,1871,7702,2025-11-15 17:35:07,recruiter,applied,0.55
13532,1299,8371,2025-05-06 09:14:52,job_board,applied,0.856
13533,1914,8817,2025-12-18 15:03:32,referral,interview,0.814
13534,1299,8575,2025-04-29 09:14:52,job_board,interview,0.426
13535,1067,1938,2025-02-02 17:47:54,job_board,interview,0.555
13536,401,7925,2024-05-21 00:50:20,job_board,screened,0.748
13537,1739,8941,2025-08-31 12:48:49,linkedin,applied,0.82
13538,516,4913,2024-06-27 01:37:59,job_board,applied,0.622
13539,368,5544,2024-05-06 19:37:50,job_board,screened,0.705
13540,1529,7947,2025-07-28 12:26:02,job_board,screened,0.407
13541,1778,7081,2025-10-05 02:30:31,job_board,screened,0.352
13542,1952,7176,2025-12-04 22:25:36,referral,applied,0.498
13543,1517,8896,2025-07-06 01:24:53,job_board,applied,0.664
13544,1921,7553,2025-11-25 23:36:23,linkedin,applied,0.699
13545,799,8778,2024-10-23 19:52:09,linkedin,interview,0.384
13546,213,8309,2024-04-04 00:47:37,referral,screened,0.933
13547,491,5113,2024-07-11 09:01:10,job_board,applied,0.432
13548,320,5271,2024-04-21 17:45:06,recruiter,interview,0.9
13549,1520,4744,2025-07-05 19:40:24,job_board,applied,0.947
13550,847,2871,2024-11-23 06:01:53,recruiter,interview,0.656
13551,862,6082,2024-11-07 11:21:12,job_board,screened,0.86
13552,1844,5430,2025-11-13 21:49:46,outbound,applied,0.695
13553,1958,1978,2025-12-20 03:00:00,outbound,applied,0.406
13554,292,7731,2024-04-05 17:48:29,referral,applied,0.45
13555,1710,3500,2025-09-16 21:11:06,job_board,screened,0.661
13556,1278,4181,2025-04-23 11:34:48,job_board,offer,0.564
13557,1581,7449,2025-07-19 08:24:39,job_board,applied,0.813
13558,1899,5491,2025-11-25 01:39:34,linkedin,interview,0.535
13559,668,989,2024-09-16 17:30:58,job_board,interview,0.397
13560,1615,2829,2025-08-21 14:04:18,referral,offer,0.852
13561,1424,4132,2025-05-19 01:55:17,job_board,applied,0.704
13562,1318,6585,2025-05-07 06:18:41,job_board,screened,0.702
13563,1512,2842,2025-08-01 15:19:12,job_board,screened,0.584
13564,1537,4230,2025-08-12 14:17:31,linkedin,screened,0.647
13565,819,5243,2024-10-10 22:35:51,referral,applied,0.42
13566,1853,4847,2025-10-23 04:21:38,linkedin,interview,0.8
13567,190,1705,2024-03-22 08:59:57,outbound,applied,0.429
13568,374,4526,2024-05-27 19:21:07,job_board,applied,0.85
13569,1471,8353,2025-06-18 04:42:48,job_board,offer,0.627
13570,923,5924,2024-11-25 09:06:28,linkedin,applied,0.375
13571,589,7126,2024-08-15 14:08:43,outbound,applied,0.925
13572,1020,6549,2025-02-08 11:54:01,outbound,screened,0.91
13573,266,732,2024-04-22 15:12:19,referral,applied,0.411
13574,5,4136,2024-02-02 10:50:13,job_board,applied,0.383
13575,86,2933,2024-03-03 19:15:52,job_board,applied,0.529
13576,1786,4513,2025-10-27 10:23:21,job_board,interview,0.603
13577,655,389,2024-09-07 04:50:01,outbound,applied,0.698
13578,1810,2054,2025-11-02 00:07:54,job_board,interview,0.782
13579,1020,1109,2025-01-24 11:54:01,job_board,interview,0.964
13580,609,478,2024-07-21 16:48:41,job_board,screened,0.702
13581,77,3813,2024-02-06 21:13:42,linkedin,interview,0.706
13582,216,7035,2024-03-06 10:36:22,job_board,offer,0.951
13583,1127,2966,2025-03-16 16:36:25,job_board,applied,0.584
13584,1232,7007,2025-03-19 22:55:57,job_board,applied,0.944
13585,1791,4686,2025-11-01 00:01:29,job_board,interview,0.572
13586,389,6037,2024-05-08 14:43:30,linkedin,interview,0.816
13587,1196,2619,2025-03-14 11:57:49,job_board,screened,0.8
13588,171,3785,2024-03-13 03:49:52,job_board,interview,0.884
13589,1050,2990,2025-01-31 02:55:18,linkedin,screened,0.464
13590,353,3790,2024-05-14 17:11:22,job_board,applied,0.671
13591,465,8624,2024-05-28 10:39:28,referral,interview,0.351
13592,832,1021,2024-11-02 15:59:20,linkedin,applied,0.893
13593,879,7875,2024-11-10 11:09:19,job_board,applied,0.508
13594,233,8297,2024-03-06 06:01:49,job_board,offer,0.895
13595,1202,121,2025-03-16 17:59:05,job_board,applied,0.667
13596,802,3649,2024-09-28 23:43:16,job_board,interview,0.771
13597,1731,5421,2025-10-03 13:37:04,outbound,applied,0.501
13598,1218,2700,2025-04-09 12:47:08,job_board,offer,0.692
13599,1764,1280,2025-09-28 13:41:14,job_board,applied,0.831
13600,35,3516,2024-01-25 12:53:51,recruiter,screened,0.777
13601,904,7105,2024-11-21 02:49:50,job_board,applied,0.768
13602,1681,4318,2025-09-19 09:12:28,job_board,interview,0.761
13603,368,7524,2024-04-18 19:37:50,job_board,interview,0.375
13604,443,3329,2024-05-23 11:20:45,outbound,interview,0.372
13605,1415,5944,2025-05-15 01:11:59,job_board,interview,0.909
13606,36,6981,2024-02-06 12:54:19,job_board,applied,0.731
13607,1902,6059,2025-12-13 20:00:14,recruiter,applied,0.833
13608,1885,4016,2025-12-01 03:12:22,referral,applied,0.84
13609,1916,7663,2025-11-22 07:20:05,referral,applied,0.89
13610,1560,1509,2025-07-27 05:51:13,linkedin,applied,0.875
13611,1992,917,2026-02-08 14:13:40,job_board,interview,0.472
13612,1949,323,2026-01-07 09:17:16,referral,applied,0.715
13613,505,6370,2024-06-13 12:16:16,job_board,applied,0.664
13614,309,3175,2024-04-01 18:19:51,job_board,interview,0.808
13615,1674,1080,2025-09-16 18:36:31,job_board,screened,0.915
13616,910,1728,2024-12-11 07:33:25,job_board,applied,0.905
13617,104,381,2024-01-30 17:50:18,linkedin,applied,0.44
13618,893,3704,2024-11-11 17:16:59,job_board,applied,0.776
13619,31,5748,2024-02-07 08:09:36,job_board,screened,0.459
13620,1156,2307,2025-03-16 21:57:12,recruiter,screened,0.724
13621,1348,2449,2025-05-24 23:54:48,job_board,screened,0.495
13622,98,8742,2024-01-26 15:13:55,job_board,applied,0.363
13623,240,413,2024-03-11 07:21:52,job_board,applied,0.387
13624,1810,7565,2025-10-23 00:07:54,job_board,applied,0.65
13625,777,569,2024-10-08 23:03:02,job_board,offer,0.552
13626,102,7088,2024-03-08 02:02:09,job_board,screened,0.935
13627,25,8818,2024-02-12 18:03:40,linkedin,applied,0.497
13628,799,2739,2024-10-04 19:52:09,referral,interview,0.907
13629,174,2008,2024-02-19 06:51:04,referral,screened,0.757
13630,270,2130,2024-03-14 22:51:34,recruiter,applied,0.651
13631,418,3671,2024-05-29 01:56:20,job_board,applied,0.491
13632,1405,2408,2025-05-15 14:04:04,referral,applied,0.359
13633,1109,2399,2025-02-20 04:42:00,referral,screened,0.618
13634,1551,1510,2025-08-05 15:27:21,job_board,interview,0.62
13635,664,8418,2024-09-08 08:59:05,job_board,applied,0.492
13636,159,2655,2024-03-02 03:12:05,job_board,interview,0.802
13637,1128,665,2025-02-18 21:59:31,job_board,applied,0.757
13638,1933,2829,2026-01-03 09:24:02,job_board,applied,0.551
13639,1298,4889,2025-04-28 14:50:05,referral,applied,0.942
13640,489,1037,2024-07-04 07:59:07,linkedin,applied,0.861
13641,7,4301,2024-02-13 15:07:39,outbound,offer,0.7
13642,161,8894,2024-03-23 01:44:41,recruiter,screened,0.862
13643,1696,6229,2025-09-17 12:39:32,recruiter,applied,0.87
13644,583,3103,2024-07-16 03:43:48,job_board,offer,0.656
13645,116,8085,2024-01-28 23:40:10,outbound,applied,0.957
13646,678,2974,2024-09-03 22:18:51,linkedin,screened,0.763
13647,1747,4,2025-09-11 21:54:58,job_board,applied,0.366
13648,846,2147,2024-11-23 01:08:32,referral,offer,0.637
13649,1953,150,2025-12-20 04:22:56,linkedin,applied,0.844
13650,1005,4451,2025-01-10 20:06:10,job_board,interview,0.627
13651,1808,3396,2025-10-15 13:01:27,job_board,screened,0.922
13652,403,616,2024-05-31 07:36:28,referral,applied,0.846
13653,1085,3615,2025-02-04 21:44:36,job_board,applied,0.692
13654,954,1724,2024-12-09 15:54:38,job_board,applied,0.571
13655,1540,8015,2025-07-25 14:59:39,job_board,applied,0.452
13656,270,5425,2024-04-03 22:51:34,job_board,interview,0.949
13657,346,2510,2024-05-22 09:28:22,job_board,offer,0.543
13658,447,6774,2024-05-22 12:03:34,recruiter,applied,0.51
13659,1875,7636,2025-11-29 23:33:21,linkedin,offer,0.64
13660,1794,6930,2025-10-05 14:12:06,job_board,applied,0.663
13661,47,804,2024-01-19 02:02:08,recruiter,applied,0.979
13662,843,4517,2024-10-17 05:04:37,job_board,interview,0.414
13663,1103,697,2025-02-14 22:16:41,job_board,applied,0.901
13664,1784,5627,2025-10-17 20:55:27,referral,applied,0.437
13665,923,6707,2024-12-18 09:06:28,job_board,interview,0.654
13666,1544,233,2025-08-10 16:46:38,referral,applied,0.895
13667,1594,6864,2025-07-25 17:53:04,job_board,screened,0.855
13668,1025,2194,2025-02-02 16:27:24,outbound,screened,0.977
13669,1491,851,2025-06-15 19:17:31,job_board,applied,0.743
13670,142,2534,2024-02-22 07:37:23,job_board,screened,0.825
13671,661,8938,2024-09-16 00:24:37,linkedin,screened,0.951
13672,1707,2608,2025-09-17 04:50:34,linkedin,applied,0.609
13673,328,725,2024-05-08 14:39:16,job_board,applied,0.61
13674,1021,687,2025-01-07 12:42:00,job_board,interview,0.75
13675,1589,7958,2025-08-25 21:59:26,linkedin,applied,0.878
13676,1032,5886,2025-01-24 04:10:30,outbound,screened,0.52
13677,1955,1746,2026-01-07 21:06:59,job_board,interview,0.83
13678,1708,5670,2025-09-06 11:04:20,job_board,interview,0.866
13679,196,198,2024-03-19 01:04:10,referral,applied,0.722
13680,1059,6143,2025-02-08 13:25:00,job_board,offer,0.482
13681,1466,7694,2025-07-07 05:05:55,job_board,applied,0.852
13682,1497,7032,2025-07-29 21:16:06,referral,offer,0.93
13683,1032,1660,2025-01-31 04:10:30,referral,applied,0.566
13684,804,3172,2024-09-25 11:53:02,linkedin,applied,0.464
13685,624,4765,2024-08-02 15:04:36,referral,screened,0.934
13686,712,690,2024-09-06 13:28:57,job_board,offer,0.368
13687,29,7442,2024-01-13 23:15:21,job_board,offer,0.923
13688,1719,5467,2025-09-14 10:12:48,referral,applied,0.615
13689,1449,1393,2025-06-23 09:29:50,job_board,applied,0.772
13690,575,6756,2024-07-28 09:48:47,referral,applied,0.572
13691,265,6670,2024-03-20 20:28:44,job_board,applied,0.547
13692,1048,1446,2025-01-29 05:10:37,job_board,applied,0.422
13693,1702,4784,2025-09-25 23:43:15,job_board,applied,0.726
13694,1990,2834,2025-12-31 12:25:53,referral,screened,0.801
13695,530,2303,2024-07-14 07:51:21,job_board,interview,0.431
13696,877,7253,2024-11-27 20:27:37,job_board,screened,0.846
13697,1185,375,2025-04-04 07:08:44,linkedin,applied,0.492
13698,1190,3834,2025-03-15 18:54:30,outbound,applied,0.573
13699,569,2367,2024-07-21 18:12:35,job_board,applied,0.424
13700,1632,2970,2025-08-28 20:22:20,referral,applied,0.847
13701,1405,3823,2025-05-27 14:04:04,job_board,interview,0.454
13702,1663,5217,2025-09-11 11:47:05,linkedin,applied,0.505
13703,235,3312,2024-03-11 17:47:12,job_board,applied,0.413
13704,1351,4905,2025-05-04 11:44:24,job_board,interview,0.939
13705,687,6453,2024-08-23 00:19:03,job_board,applied,0.77
13706,1527,1603,2025-08-05 09:02:56,job_board,interview,0.779
13707,1018,3689,2025-01-24 12:20:20,linkedin,applied,0.956
13708,1038,4830,2025-02-12 09:03:49,job_board,applied,0.621
13709,1171,3424,2025-02-15 09:43:27,job_board,interview,0.675
13710,444,4996,2024-06-21 01:46:13,outbound,applied,0.463
13711,1160,7311,2025-03-19 12:39:55,job_board,applied,0.664
13712,1763,5503,2025-09-19 07:29:37,referral,applied,0.783
13713,159,4176,2024-02-12 03:12:05,job_board,applied,0.472
13714,334,5969,2024-04-30 08:29:52,outbound,interview,0.377
13715,68,8870,2024-02-26 06:09:37,linkedin,interview,0.512
13716,966,158,2025-01-17 13:13:55,job_board,interview,0.402
13717,475,5171,2024-06-16 12:10:52,job_board,interview,0.857
13718,1182,48,2025-03-31 12:19:58,referral,applied,0.904
13719,76,8435,2024-02-06 23:17:41,recruiter,applied,0.524
13720,215,6618,2024-03-24 10:26:39,recruiter,interview,0.503
13721,442,7940,2024-06-28 06:16:26,recruiter,applied,0.767
13722,1316,5146,2025-04-13 17:56:26,linkedin,applied,0.845
13723,119,3727,2024-03-02 14:35:24,job_board,interview,0.788
13724,1053,42,2025-02-01 21:51:00,linkedin,interview,0.731
13725,1055,5515,2025-01-26 23:55:16,job_board,screened,0.569
13726,636,8173,2024-08-14 11:38:30,referral,applied,0.769
13727,210,1268,2024-03-06 20:34:29,referral,interview,0.764
13728,1427,2199,2025-06-13 16:40:19,referral,screened,0.484
13729,831,4744,2024-10-12 23:36:51,job_board,applied,0.367
13730,1196,4802,2025-03-19 11:57:49,linkedin,applied,0.761
13731,1540,3816,2025-08-03 14:59:39,job_board,interview,0.554
13732,26,1329,2024-02-13 21:56:58,recruiter,applied,0.367
13733,1545,4354,2025-08-05 18:04:34,referral,screened,0.362
13734,174,4535,2024-03-14 06:51:04,job_board,applied,0.44
13735,1125,1659,2025-03-13 22:05:34,job_board,applied,0.404
13736,181,5473,2024-03-12 12:08:39,recruiter,interview,0.796
13737,62,7796,2024-01-27 17:47:50,outbound,applied,0.936
13738,827,784,2024-11-08 22:56:27,referral,applied,0.436
13739,1074,720,2025-01-23 05:31:31,outbound,interview,0.779
13740,622,5105,2024-08-07 08:15:16,linkedin,applied,0.681
13741,506,7031,2024-06-20 12:44:49,job_board,interview,0.791
13742,362,920,2024-05-22 04:23:06,recruiter,offer,0.464
13743,1137,8498,2025-03-21 00:32:20,job_board,applied,0.43
13744,801,4292,2024-10-07 22:08:05,linkedin,screened,0.872
13745,1817,958,2025-11-13 18:21:59,referral,applied,0.856
13746,870,4026,2024-12-02 06:33:15,recruiter,applied,0.936
13747,1198,3904,2025-03-09 09:59:10,linkedin,applied,0.485
13748,1915,3513,2025-11-23 17:06:20,recruiter,applied,0.685
13749,1882,5265,2025-11-22 00:54:45,outbound,applied,0.59
13750,998,2221,2025-02-01 22:42:07,referral,interview,0.89
13751,418,8923,2024-06-13 01:56:20,job_board,interview,0.682
13752,791,2573,2024-10-23 13:20:25,job_board,applied,0.456
13753,537,7789,2024-07-13 06:00:39,outbound,screened,0.538
13754,974,7368,2025-01-03 01:17:46,job_board,applied,0.726
13755,298,3729,2024-05-06 04:16:34,job_board,interview,0.698
13756,806,1736,2024-10-20 00:29:06,job_board,applied,0.825
13757,157,8712,2024-03-15 12:25:21,linkedin,interview,0.979
13758,1948,5157,2026-01-06 23:09:08,job_board,applied,0.617
13759,22,2982,2024-02-09 16:08:09,job_board,applied,0.657
